,swagger,info,host,basePath,schemes,consumes,produces,paths,definitions,parameters,responses,securityDefinitions,security,tags,externalDocs,implemented fields,missing fields,cluster
lufthansa.com:public,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
lyft.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,13,2,2
magento.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,5
magick.nu,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,5
mandrillapp.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,3
mashape.com:geodb,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,1
mcw.edu,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,5
medium.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,6
miataru.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,5
microsoft.com:cognitiveservices-CustomSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,1
microsoft.com:cognitiveservices-EntitySearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,1
microsoft.com:cognitiveservices-ImageSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,1
microsoft.com:cognitiveservices-NewsSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,1
microsoft.com:cognitiveservices-Prediction,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,6
microsoft.com:cognitiveservices-SpellCheck,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,2
microsoft.com:cognitiveservices-Training,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,8,7,3
microsoft.com:cognitiveservices-VideoSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,1
microsoft.com:cognitiveservices-WebSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,1
moonmoonmoonmoon.com,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,5
motaword.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
mozilla.com:kinto,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,6
nativeads.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,6
naviplancentral.com:factfinder,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,6
naviplancentral.com:plan,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,6
nba.com,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,8,6
neowsapp.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,5
netatmo.net,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,5
netlicensing.io,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,6
netlify.com,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12,3,1
neutrinoapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
nfusionsolutions.biz,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
noosh.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,6
npr.org,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,13,2,0
nrel.gov:building-case-studies,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,10,5,1
nrel.gov:transportation-incentives-laws,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,1
nsidc.org,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,5
nytimes.com:archive,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
nytimes.com:article_search,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
nytimes.com:books_api,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
nytimes.com:community,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
nytimes.com:geo_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
nytimes.com:most_popular_api,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,3,2
nytimes.com:movie_reviews,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
nytimes.com:semantic_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
nytimes.com:times_tags,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,1
nytimes.com:timeswire,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
nytimes.com:top_stories,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
o2.cz:mobility,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,5
o2.cz:sociodemo,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,5
oceandrivers.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
omdbapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
openapi-converter.herokuapp.com,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,11,4,5
openbanking.org.uk,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
opencagedata.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,5
opendatasoft.com,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,12,3,1
openfintech.io,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,5
openstf.io,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,5
opentargets.io,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,6,5
orghunter.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,1
osf.io,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,5
osisoft.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,6
owler.com,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,1
oxforddictionaries.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,6
paccurate.io,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,0
pandorabots.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,1
passwordutility.net,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,0
patientview.org,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,5
paylocity.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
payments.service.gov.uk:payments,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,8,7,5
payrun.io,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,5
peel-ci.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
personio.de:authentication,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,5
personio.de:personnel,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
phila.gov:pollingplaces,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,6
polygon.io,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,9,6,1
postmarkapp.com:account,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,5
postmarkapp.com:server,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,5
posty-api.herokuapp.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
ptv.vic.gov.au,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,0
qualpay.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,5
quotes.rest,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,9,6,5
rbaskets.in,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,5
rebilly.com,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,2
receptive.io,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,11,4,4
refugerestrooms.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
reverb.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
ritc.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
ritekit.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,6
roaring.io,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,6
rottentomatoes.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,13,2,2
rummblelabs.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,6
runscope.com,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,12,3,1
salesloft.com,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,8,7,3
schooldigger.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,0
scrapewebsite.email,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
selectpdf.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,5
semantria.com,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10,5,5
sendgrid.com,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,10,5,3
shipstation.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,6
simplyrets.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
slack.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,6
slicebox.local,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,5
slideroom.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,6
smart-me.com,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,7,8,6
solarvps.com,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,6
spectrocoin.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,5
spinbot.net,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,12,3,2
spinitron.com,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,11,4,3
spotify.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
squareup.com,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,10,5,0
stackexchange.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,3
staging-ecotaco.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,6
statsocial.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,1
stoplight.io,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,11,4,6
storecove.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,1
stripe.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,0
surrey.ca:open511,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
surrey.ca:trafficloops,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
swagger.io:generator,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,5
swaggerhub.com,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,9,6,6
synq.fm,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,9,6,5
taggun.io,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,3
taxamo.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,5
taxrates.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
tfl.gov.uk,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,8,7,0
thenounproject.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,5
thesmsworks.co.uk,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
thetvdb.com,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,3,0
traccar.org,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,2
transavia.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,1
trello.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,3
turbinelabs.io,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,1
tvmaze.com,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,1
twilio.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,3
twinehealth.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,5
twitter.com,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6,9,6
tyk.com,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,6
uebermaps.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,5
vatapi.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,1
versioneye.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
vestorly.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,3
victorops.com,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,11,4,5
visagecloud.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,5
vocadb.net,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,6
voodoomfg.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,1
waag.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
watchful.li,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,3
waterlinked.com,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,6,0
wavecell.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,6
wealthport.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,3
weatherbit.io,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,6
weber-gesamtausgabe.de,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,5
whapi.com:accounts,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,2
whapi.com:bets,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,2
whapi.com:locations,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,2
whapi.com:numbers,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,1
whapi.com:sessions,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,10,5,1
whapi.com:sportsdata,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,0
who-hosts-this.com,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,1
wikimedia.org,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,3
windows.net:batch-BatchService,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9,6,0
windows.net:graphrbac,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,11,4,4
winning.email,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,1
winsms.co.za,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,1
wmata.com:bus-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,1
wmata.com:bus-route,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,1
wmata.com:incidents,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,1
wmata.com:rail-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,1
wmata.com:rail-station,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,1
wordassociations.net,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,1
wordnik.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,11,4,3
wowza.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,2
wso2apistore.com:transform,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7,8,6
xero.com,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,12,3,5
xkcd.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,3
yunbi.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,5
zalando.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,6
zappiti.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,5
zoom.us,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,2
zoomconnect.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,6
zuora.com,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,5
